# PadDis v8.9 boat corrected (option-3: 180 deg about sensor-X; original X=starboard Y=aft Z=down -> corrected X=starboard Y=fwd Z=up)
seq,timestamp_ms,gps_utc_sec,gps_uk_offset,gps_lat,gps_lon,gps_speed_ms,gps_cog_deg,gps_fix,kayak_qw,kayak_qx,kayak_qy,kayak_qz,kayak_roll,kayak_pitch,kayak_yaw
129191,1316509,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.91790771,0.05194092,0.06311035,-0.38824463,2.68970,8.98613,-45.64212
129192,1316518,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.91784668,0.05236816,0.06298828,-0.38842773,2.73893,8.99250,-45.66022
129193,1316528,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.91772461,0.05285645,0.06274414,-0.38861084,2.80006,8.98930,-45.68034
129194,1316540,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.91766357,0.05346680,0.06243896,-0.38879395,2.87699,8.98450,-45.69654
129195,1316548,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.91754150,0.05419922,0.06213379,-0.38897705,2.96689,8.98569,-45.71430
129196,1316558,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.91748047,0.05493164,0.06182861,-0.38916016,3.05684,8.98632,-45.72934
129197,1316568,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.91735840,0.05572510,0.06146240,-0.38934326,3.15597,8.98383,-45.74647
129198,1316579,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91723633,0.05657959,0.06109619,-0.38952637,3.26162,8.98406,-45.76303
129199,1316588,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91717529,0.05743408,0.06072998,-0.38964844,3.36789,8.98377,-45.77034
129200,1316598,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91705322,0.05841064,0.06030273,-0.38983154,3.48928,8.98302,-45.78569
129201,1316609,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91693115,0.05938721,0.05993652,-0.38995361,3.60855,8.98874,-45.79454
129202,1316618,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91687012,0.06030273,0.05950928,-0.39007568,3.72404,8.98476,-45.80125
129203,1316628,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91674805,0.06121826,0.05914307,-0.39025879,3.83621,8.98782,-45.81720
129204,1316640,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91668701,0.06201172,0.05883789,-0.39031982,3.93383,8.99133,-45.81861
129205,1316648,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91662598,0.06286621,0.05847168,-0.39044189,4.04009,8.99113,-45.82592
129206,1316658,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91650391,0.06359863,0.05822754,-0.39056396,4.12788,8.99900,-45.83714
129207,1316670,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91644287,0.06420898,0.05792236,-0.39068604,4.20538,8.99447,-45.84687
129208,1316679,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91638184,0.06481934,0.05767822,-0.39074707,4.28077,8.99635,-45.85007
129209,1316689,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91638184,0.06524658,0.05749512,-0.39080811,4.33388,8.99597,-45.85236
129210,1316699,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91632080,0.06561279,0.05737305,-0.39080811,4.37840,8.99990,-45.85146
129211,1316709,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91632080,0.06597900,0.05725098,-0.39086914,4.42227,9.00325,-45.85433
129212,1316718,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91625977,0.06622314,0.05718994,-0.39086914,4.45105,9.00821,-45.85462
129213,1316728,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91625977,0.06640625,0.05712891,-0.39093018,4.47268,9.00991,-45.85930
129214,1316740,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91619873,0.06646729,0.05706787,-0.39099121,4.48133,9.00683,-45.86796
129215,1316748,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91619873,0.06658936,0.05706787,-0.39105225,4.49372,9.01225,-45.87322
129216,1316758,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91613770,0.06658936,0.05712891,-0.39111328,4.49041,9.01933,-45.88242
129217,1316770,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91613770,0.06658936,0.05712891,-0.39111328,4.49041,9.01933,-45.88242
129218,1316778,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91613770,0.06652832,0.05712891,-0.39117432,4.48328,9.01667,-45.88954
129219,1316788,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91613770,0.06646729,0.05718994,-0.39123535,4.47343,9.02043,-45.89663
129220,1316799,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91613770,0.06628418,0.05725098,-0.39123535,4.45119,9.01877,-45.89845
129221,1316809,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91613770,0.06610107,0.05737305,-0.39123535,4.42621,9.02352,-45.90024
129222,1316819,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91613770,0.06579590,0.05749512,-0.39117432,4.38884,9.02285,-45.89676
129223,1316829,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91619873,0.06542969,0.05767822,-0.39117432,4.34159,9.02533,-45.89764
129224,1316839,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91619873,0.06500244,0.05786133,-0.39111328,4.28848,9.02570,-45.89537
129225,1316849,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91625977,0.06451416,0.05810547,-0.39111328,4.22549,9.02920,-45.89746
129226,1316859,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91632080,0.06365967,0.05847168,-0.39105225,4.11863,9.02935,-45.89669
129227,1316870,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91638184,0.06292725,0.05877686,-0.39099121,4.02751,9.02846,-45.89472
129228,1316879,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91644287,0.06182861,0.05920410,-0.39086914,3.89250,9.02423,-45.88987
129229,1316889,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91650391,0.06091309,0.05963135,-0.39080811,3.77639,9.02811,-45.88970
129230,1316901,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91662598,0.05963135,0.06018066,-0.39074707,3.61580,9.02804,-45.89043
129231,1316909,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91668701,0.05853271,0.06066895,-0.39062500,3.47805,9.03026,-45.88558
129232,1316919,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91674805,0.05712891,0.06127930,-0.39050293,3.30229,9.03182,-45.88376
129233,1316929,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91687012,0.05584717,0.06182861,-0.39044189,3.14171,9.03176,-45.88450
129234,1316939,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91693115,0.05438232,0.06243896,-0.39031982,2.95944,9.03063,-45.88327
129235,1316949,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91705322,0.05279541,0.06311035,-0.39019775,2.76146,9.02994,-45.88052
129236,1316959,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91717529,0.05114746,0.06378174,-0.39007568,2.55699,9.02657,-45.87834
129237,1316970,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91723633,0.04968262,0.06433105,-0.38995361,2.37744,9.01903,-45.87701
129238,1316979,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91735840,0.04803467,0.06500244,-0.38983154,2.17299,9.01566,-45.87480
129239,1316989,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91741943,0.04626465,0.06573486,-0.38964844,1.95325,9.01397,-45.87004
129240,1317001,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91754150,0.04467773,0.06640625,-0.38952637,1.75530,9.01333,-45.86726
129241,1317010,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91760254,0.04302979,0.06707764,-0.38940430,1.55075,9.01054,-45.86776
129242,1317019,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91766357,0.04162598,0.06762695,-0.38928223,1.37769,9.00574,-45.86580
129243,1317029,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91778564,0.04022217,0.06817627,-0.38916016,1.20477,9.00041,-45.86108
129244,1317040,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91784668,0.03887939,0.06872559,-0.38903809,1.03822,8.99834,-45.85855
129245,1317049,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91790771,0.03778076,0.06909180,-0.38897705,0.90539,8.98769,-45.85989
129246,1317059,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91796875,0.03662109,0.06951904,-0.38885498,0.76384,8.98092,-45.85540
129247,1317070,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.91796875,0.03582764,0.06982422,-0.38879395,0.66610,8.97794,-45.85664
129248,1317079,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91802979,0.03515625,0.07006836,-0.38873291,0.58429,8.97344,-45.85389
129249,1317089,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91802979,0.03436279,0.07037354,-0.38867188,0.48655,8.97046,-45.85511
129250,1317101,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03399658,0.07055664,-0.38861084,0.44000,8.97311,-45.84956
129251,1317110,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03350830,0.07073975,-0.38861084,0.37974,8.97067,-45.85429
129252,1317119,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03320312,0.07086182,-0.38854980,0.34225,8.97013,-45.85077
129253,1317131,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03308105,0.07086182,-0.38854980,0.32925,8.96470,-45.85181
129254,1317139,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03308105,0.07086182,-0.38854980,0.32925,8.96470,-45.85181
129255,1317149,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03314209,0.07080078,-0.38854980,0.33850,8.96099,-45.85110
129256,1317159,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03326416,0.07080078,-0.38848877,0.35202,8.96662,-45.84356
129257,1317170,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03344727,0.07067871,-0.38848877,0.37722,8.96140,-45.83887
129258,1317179,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03369141,0.07061768,-0.38842773,0.40649,8.96602,-45.83009
129259,1317189,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03387451,0.07055664,-0.38842773,0.42875,8.96774,-45.82834
129260,1317201,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03411865,0.07049561,-0.38842773,0.45751,8.97217,-45.82607
129261,1317210,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03430176,0.07043457,-0.38836670,0.48028,8.97407,-45.81781
129262,1317220,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03442383,0.07043457,-0.38836670,0.49329,8.97949,-45.81677
129263,1317231,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03460693,0.07037354,-0.38842773,0.51502,8.98102,-45.82152
129264,1317239,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91815186,0.03466797,0.07037354,-0.38842773,0.52153,8.98373,-45.82099
129265,1317249,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03460693,0.07043457,-0.38848877,0.51157,8.98777,-45.83095
129266,1317260,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03454590,0.07049561,-0.38848877,0.50232,8.99148,-45.83166
129267,1317270,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03442383,0.07055664,-0.38848877,0.48656,8.99248,-45.83290
129268,1317280,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03430176,0.07067871,-0.38854980,0.46754,8.99971,-45.84082
129269,1317290,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03417969,0.07073975,-0.38854980,0.45179,9.00071,-45.84206
129270,1317300,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91809082,0.03399658,0.07086182,-0.38854980,0.42678,9.00542,-45.84401
129271,1317309,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91802979,0.03393555,0.07092285,-0.38861084,0.41682,9.00945,-45.85398
129272,1317320,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91802979,0.03387451,0.07092285,-0.38867188,0.40980,9.00654,-45.86100
129273,1317331,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91802979,0.03399658,0.07086182,-0.38873291,0.42503,9.00536,-45.86627
129274,1317340,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03424072,0.07080078,-0.38873291,0.45359,9.01031,-45.86673
129275,1317350,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03454590,0.07067871,-0.38873291,0.49160,9.01104,-45.86373
129276,1317361,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03497314,0.07049561,-0.38873291,0.54537,9.01078,-45.85950
129277,1317370,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03546143,0.07031250,-0.38867188,0.60616,9.01340,-45.84823
129278,1317380,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03594971,0.07012939,-0.38867188,0.66643,9.01583,-45.84347
129279,1317390,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03649902,0.06994629,-0.38867188,0.73320,9.02097,-45.83817
129280,1317400,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03692627,0.06976318,-0.38873291,0.78643,9.02052,-45.84044
129281,1317410,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91796875,0.03729248,0.06964111,-0.38873291,0.83095,9.02394,-45.83690
129282,1317420,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91790771,0.03753662,0.06958008,-0.38879395,0.85901,9.02872,-45.84385
129283,1317431,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91784668,0.03765869,0.06958008,-0.38891602,0.87078,9.03434,-45.85853
129284,1317440,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91778564,0.03753662,0.06970215,-0.38903809,0.85104,9.04196,-45.87569
129285,1317450,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91778564,0.03729248,0.06976318,-0.38916016,0.82121,9.03719,-45.89100
129286,1317462,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91772461,0.03692627,0.06994629,-0.38928223,0.77271,9.04035,-45.91047
129287,1317471,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91766357,0.03649902,0.07012939,-0.38934326,0.71824,9.04095,-45.92398
129288,1317480,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91766357,0.03601074,0.07031250,-0.38946533,0.65691,9.03812,-45.94176
129289,1317490,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91760254,0.03540039,0.07055664,-0.38958740,0.57965,9.03677,-45.96353
129290,1317501,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91754150,0.03485107,0.07073975,-0.38964844,0.51216,9.03189,-45.97809
129291,1317510,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91754150,0.03442383,0.07086182,-0.38977051,0.46010,9.02530,-45.99514
129292,1317520,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91748047,0.03405762,0.07098389,-0.38989258,0.41435,9.02194,-46.01442
129293,1317531,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91741943,0.03387451,0.07104492,-0.39001465,0.39086,9.02031,-46.03194
129294,1317540,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91735840,0.03387451,0.07098389,-0.39019775,0.39186,9.01383,-46.05399
129295,1317550,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91735840,0.03411865,0.07086182,-0.39025879,0.42285,9.01171,-46.05802
129296,1317562,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.91729736,0.03460693,0.07061768,-0.39038086,0.48463,9.00798,-46.06882
129297,1317571,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91729736,0.03533936,0.07031250,-0.39038086,0.57640,9.00860,-46.06159
129298,1317580,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91729736,0.03625488,0.06988525,-0.39038086,0.69318,9.00455,-46.05241
129299,1317590,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91729736,0.03741455,0.06939697,-0.39031982,0.83924,9.00511,-46.03445
129300,1317601,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91729736,0.03881836,0.06884766,-0.39025879,1.01406,9.01010,-46.01419
129301,1317610,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91729736,0.04028320,0.06823730,-0.39019775,1.19814,9.01132,-45.99321
129302,1317620,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91735840,0.04241943,0.06732178,-0.39001465,1.46872,9.00998,-45.94979
129303,1317631,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91741943,0.04467773,0.06640625,-0.38983154,1.75230,9.01385,-45.90526
129304,1317640,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91741943,0.04687500,0.06542969,-0.38964844,2.03200,9.00893,-45.86392
129305,1317650,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91748047,0.04931641,0.06445312,-0.38946533,2.33782,9.01406,-45.81760
129306,1317662,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91748047,0.05151367,0.06347656,-0.38928223,2.61753,9.00871,-45.77628
129307,1317671,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91748047,0.05389404,0.06250000,-0.38903809,2.91735,9.01131,-45.72674
129308,1317681,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91748047,0.05603027,0.06158447,-0.38891602,3.18724,9.00924,-45.69259
129309,1317692,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91748047,0.05804443,0.06072998,-0.38879395,3.44139,9.00807,-45.65966
129310,1317701,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91748047,0.06011963,0.05987549,-0.38867188,3.70203,9.00944,-45.62614
129311,1317711,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91741943,0.06182861,0.05914307,-0.38861084,3.91756,9.00803,-45.60547
129312,1317721,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91735840,0.06341553,0.05847168,-0.38854980,4.11736,9.00762,-45.58600
129313,1317730,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91735840,0.06481934,0.05792236,-0.38854980,4.29156,9.01138,-45.57211
129314,1317740,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91723633,0.06597900,0.05743408,-0.38854980,4.43706,9.01204,-45.56608
129315,1317751,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91717529,0.06695557,0.05700684,-0.38861084,4.55966,9.01052,-45.56567
129316,1317761,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91711426,0.06756592,0.05676270,-0.38873291,4.63443,9.01228,-45.57537
129317,1317770,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91705322,0.06799316,0.05651855,-0.38885498,4.68966,9.00601,-45.58694
129318,1317781,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91699219,0.06829834,0.05639648,-0.38897705,4.72644,9.00726,-45.59965
129319,1317792,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91693115,0.06848145,0.05627441,-0.38916016,4.74958,9.00321,-45.62013
129320,1317801,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91680908,0.06866455,0.05621338,-0.38934326,4.77006,9.00622,-45.64327
129321,1317811,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91674805,0.06866455,0.05615234,-0.38952637,4.77095,9.00058,-45.66557
129322,1317821,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91662598,0.06866455,0.05615234,-0.38977051,4.76856,9.00203,-45.69704
129323,1317831,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91656494,0.06860352,0.05609131,-0.38995361,4.76294,8.99370,-45.71996
129324,1317841,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91644287,0.06860352,0.05609131,-0.39019775,4.76055,8.99515,-45.75143
129325,1317851,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91638184,0.06860352,0.05609131,-0.39044189,4.75811,8.99598,-45.78018
129326,1317861,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91625977,0.06872559,0.05603027,-0.39062500,4.77208,8.99633,-45.80395
129327,1317871,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91613770,0.06884766,0.05590820,-0.39086914,4.78815,8.99031,-45.83429
129328,1317881,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91607666,0.06915283,0.05578613,-0.39105225,4.82430,8.99171,-45.85351
129329,1317892,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91601562,0.06945801,0.05566406,-0.39117432,4.86108,8.99306,-45.86623
129330,1317901,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91589355,0.06982422,0.05548096,-0.39141846,4.90590,8.99143,-45.89412
129331,1317911,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91577148,0.07031250,0.05517578,-0.39166260,4.96918,8.98236,-45.92087
129332,1317923,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91564941,0.07080078,0.05493164,-0.39190674,5.02974,8.97975,-45.94757
129333,1317931,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91552734,0.07116699,0.05474854,-0.39208984,5.07519,8.97812,-45.96896
129334,1317941,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91540527,0.07153320,0.05450439,-0.39227295,5.12337,8.97009,-45.99043
129335,1317951,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91534424,0.07177734,0.05438232,-0.39251709,5.15239,8.96896,-46.01679
129336,1317962,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91522217,0.07196045,0.05426025,-0.39276123,5.17498,8.96578,-46.04651
129337,1317971,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91510010,0.07208252,0.05419922,-0.39300537,5.18833,8.96632,-46.07679
129338,1317981,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91497803,0.07208252,0.05413818,-0.39331055,5.18806,8.96154,-46.11484
129339,1317992,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91485596,0.07202148,0.05413818,-0.39361572,5.17855,8.96046,-46.15344
129340,1318001,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91473389,0.07189941,0.05407715,-0.39392090,5.16528,8.95026,-46.19275
129341,1318011,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91461182,0.07165527,0.05407715,-0.39422607,5.13629,8.94103,-46.23324
129342,1318023,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91448975,0.07147217,0.05407715,-0.39459229,5.11317,8.93457,-46.27959
129343,1318032,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91436768,0.07122803,0.05407715,-0.39495850,5.08357,8.92538,-46.32657
129344,1318041,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91424561,0.07116699,0.05407715,-0.39526367,5.07407,8.92425,-46.36516
129345,1318051,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91412354,0.07110596,0.05407715,-0.39556885,5.06458,8.92312,-46.40376
129346,1318062,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91394043,0.07110596,0.05407715,-0.39587402,5.06164,8.92533,-46.44448
129347,1318071,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.91387939,0.07116699,0.05395508,-0.39611816,5.07121,8.91613,-46.47270
129348,1318081,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91375732,0.07135010,0.05389404,-0.39636230,5.09106,8.91942,-46.50236
129349,1318092,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91357422,0.07159424,0.05371094,-0.39672852,5.12173,8.91340,-46.54727
129350,1318101,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91339111,0.07189941,0.05352783,-0.39709473,5.15890,8.91013,-46.59156
129351,1318111,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91326904,0.07214355,0.05340576,-0.39739990,5.18737,8.90987,-46.62715
129352,1318123,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91314697,0.07232666,0.05334473,-0.39764404,5.20722,8.91322,-46.65680
129353,1318132,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91296387,0.07238770,0.05328369,-0.39794922,5.21355,8.91180,-46.69698
129354,1318142,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91284180,0.07232666,0.05328369,-0.39825439,5.20406,8.91069,-46.73557
129355,1318153,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91271973,0.07208252,0.05346680,-0.39862061,5.16617,8.92062,-46.78232
129356,1318162,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91253662,0.07159424,0.05371094,-0.39904785,5.09901,8.92664,-46.84077
129357,1318171,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91241455,0.07061768,0.05413818,-0.39947510,4.97160,8.92916,-46.90129
129358,1318182,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91229248,0.06927490,0.05474854,-0.39996338,4.79632,8.93427,-46.97187
129359,1318192,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91210938,0.06805420,0.05535889,-0.40051270,4.63343,8.94534,-47.05050
129360,1318201,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91204834,0.06652832,0.05609131,-0.40081787,4.43494,8.95381,-47.10068
129361,1318211,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91186523,0.06488037,0.05682373,-0.40124512,4.22231,8.95782,-47.17067
129362,1318223,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91180420,0.06311035,0.05755615,-0.40161133,3.99731,8.95482,-47.22980
129363,1318231,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91168213,0.06085205,0.05859375,-0.40209961,3.70528,8.96188,-47.30951
129364,1318242,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91156006,0.05859375,0.05957031,-0.40258789,3.41607,8.96215,-47.38923
129365,1318253,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91143799,0.05639648,0.06048584,-0.40301514,3.13673,8.95848,-47.46185
129366,1318262,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91131592,0.05432129,0.06140137,-0.40344238,2.87033,8.96005,-47.53330
129367,1318271,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91119385,0.05242920,0.06219482,-0.40380859,2.62956,8.95700,-47.59643
129368,1318282,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91107178,0.05084229,0.06292725,-0.40417480,2.42393,8.96134,-47.65663
129369,1318291,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91094971,0.04949951,0.06353760,-0.40460205,2.24925,8.96385,-47.72086
129370,1318302,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91076660,0.04846191,0.06402588,-0.40496826,2.11303,8.96814,-47.77849
129371,1318312,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91064453,0.04760742,0.06445312,-0.40527344,1.99967,8.97393,-47.82504
129372,1318322,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91052246,0.04705811,0.06469727,-0.40557861,1.92715,8.97461,-47.86848
129373,1318332,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91040039,0.04663086,0.06494141,-0.40588379,1.86754,8.98087,-47.91081
129374,1318342,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.91027832,0.04644775,0.06512451,-0.40612793,1.83715,8.99214,-47.94437
