# PadDis v8.9 boat,,,,,,,,,,,,,,,
seq,timestamp_ms,gps_utc_sec,gps_uk_offset,gps_lat,gps_lon,gps_speed_ms,gps_cog_deg,gps_fix,kayak_qw,kayak_qx,kayak_qy,kayak_qz,kayak_roll,kayak_pitch,kayak_yaw
129191,1316509,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.05194092,-0.91790771,0.38824463,0.06311035,-177.3103,8.98613,-45.64212
129192,1316518,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.05236816,-0.91784668,0.38842773,0.06298828,-177.26108,8.9925,-45.66022
129193,1316528,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.05285645,-0.91772461,0.38861084,0.06274414,-177.19994,8.9893,-45.68035
129194,1316540,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.0534668,-0.91766357,0.38879395,0.06243896,-177.123,8.9845,-45.69654
129195,1316548,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.05419922,-0.9175415,0.38897705,0.06213379,-177.03311,8.98569,-45.7143
129196,1316558,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.05493164,-0.91748047,0.38916016,0.06182861,-176.94316,8.98632,-45.72934
129197,1316568,51441,1,54.97646,-2.095367,1.4559,316.2,1,0.0557251,-0.9173584,0.38934326,0.0614624,-176.84404,8.98383,-45.74647
129198,1316579,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05657959,-0.91723633,0.38952637,0.06109619,-176.73839,8.98407,-45.76302
129199,1316588,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05743408,-0.91717529,0.38964844,0.06072998,-176.63211,8.98377,-45.77034
129200,1316598,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05841064,-0.91705322,0.38983154,0.06030273,-176.51073,8.98302,-45.78569
129201,1316609,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05938721,-0.91693115,0.38995361,0.05993652,-176.39145,8.98874,-45.79454
129202,1316618,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06030273,-0.91687012,0.39007568,0.05950928,-176.27596,8.98476,-45.80125
129203,1316628,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06121826,-0.91674805,0.39025879,0.05914307,-176.16379,8.98782,-45.8172
129204,1316640,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06201172,-0.91668701,0.39031982,0.05883789,-176.06618,8.99133,-45.81861
129205,1316648,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06286621,-0.91662598,0.39044189,0.05847168,-175.9599,8.99113,-45.82592
129206,1316658,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06359863,-0.91650391,0.39056396,0.05822754,-175.87212,8.999,-45.83714
129207,1316670,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06420898,-0.91644287,0.39068604,0.05792236,-175.79462,8.99447,-45.84687
129208,1316679,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06481934,-0.91638184,0.39074707,0.05767822,-175.71924,8.99635,-45.85007
129209,1316689,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06524658,-0.91638184,0.39080811,0.05749512,-175.66612,8.99597,-45.85236
129210,1316699,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06561279,-0.9163208,0.39080811,0.05737305,-175.62161,8.9999,-45.85146
129211,1316709,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.065979,-0.9163208,0.39086914,0.05725098,-175.57773,9.00325,-45.85432
129212,1316718,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06622314,-0.91625977,0.39086914,0.05718994,-175.54895,9.00821,-45.85461
129213,1316728,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06640625,-0.91625977,0.39093018,0.05712891,-175.52733,9.00991,-45.8593
129214,1316740,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06646729,-0.91619873,0.39099121,0.05706787,-175.51868,9.00683,-45.86795
129215,1316748,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06658936,-0.91619873,0.39105225,0.05706787,-175.50627,9.01225,-45.87322
129216,1316758,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06658936,-0.9161377,0.39111328,0.05712891,-175.5096,9.01933,-45.88242
129217,1316770,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06658936,-0.9161377,0.39111328,0.05712891,-175.5096,9.01933,-45.88242
129218,1316778,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06652832,-0.9161377,0.39117432,0.05712891,-175.51671,9.01667,-45.88954
129219,1316788,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06646729,-0.9161377,0.39123535,0.05718994,-175.52657,9.02043,-45.89663
129220,1316799,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06628418,-0.9161377,0.39123535,0.05725098,-175.54881,9.01877,-45.89845
129221,1316809,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06610107,-0.9161377,0.39123535,0.05737305,-175.57378,9.02353,-45.90024
129222,1316819,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.0657959,-0.9161377,0.39117432,0.05749512,-175.61116,9.02285,-45.89676
129223,1316829,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06542969,-0.91619873,0.39117432,0.05767822,-175.6584,9.02533,-45.89764
129224,1316839,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06500244,-0.91619873,0.39111328,0.05786133,-175.71152,9.0257,-45.89537
129225,1316849,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06451416,-0.91625977,0.39111328,0.05810547,-175.77451,9.0292,-45.89746
129226,1316859,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06365967,-0.9163208,0.39105225,0.05847168,-175.88138,9.02935,-45.89669
129227,1316870,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06292725,-0.91638184,0.39099121,0.05877686,-175.97249,9.02846,-45.89472
129228,1316879,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06182861,-0.91644287,0.39086914,0.0592041,-176.1075,9.02423,-45.88986
129229,1316889,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.06091309,-0.91650391,0.39080811,0.05963135,-176.2236,9.02811,-45.8897
129230,1316901,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05963135,-0.91662598,0.39074707,0.06018066,-176.3842,9.02804,-45.89043
129231,1316909,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05853271,-0.91668701,0.390625,0.06066895,-176.52194,9.03026,-45.88558
129232,1316919,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05712891,-0.91674805,0.39050293,0.0612793,-176.69772,9.03182,-45.88376
129233,1316929,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05584717,-0.91687012,0.39044189,0.06182861,-176.85829,9.03176,-45.8845
129234,1316939,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05438232,-0.91693115,0.39031982,0.06243896,-177.04057,9.03063,-45.88327
129235,1316949,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05279541,-0.91705322,0.39019775,0.06311035,-177.23854,9.02995,-45.88052
129236,1316959,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.05114746,-0.91717529,0.39007568,0.06378174,-177.44301,9.02657,-45.87834
129237,1316970,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.04968262,-0.91723633,0.38995361,0.06433105,-177.62256,9.01903,-45.87701
129238,1316979,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.04803467,-0.9173584,0.38983154,0.06500244,-177.82701,9.01566,-45.8748
129239,1316989,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.04626465,-0.91741943,0.38964844,0.06573486,-178.04675,9.01397,-45.87004
129240,1317001,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.04467773,-0.9175415,0.38952637,0.06640625,-178.24471,9.01333,-45.86726
129241,1317010,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.04302979,-0.91760254,0.3894043,0.06707764,-178.44925,9.01054,-45.86777
129242,1317019,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.04162598,-0.91766357,0.38928223,0.06762695,-178.62231,9.00574,-45.8658
129243,1317029,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.04022217,-0.91778564,0.38916016,0.06817627,-178.79523,9.00041,-45.86108
129244,1317040,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.03887939,-0.91784668,0.38903809,0.06872559,-178.96178,8.99834,-45.85855
129245,1317049,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.03778076,-0.91790771,0.38897705,0.0690918,-179.0946,8.98769,-45.85989
129246,1317059,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.03662109,-0.91796875,0.38885498,0.06951904,-179.23616,8.98092,-45.8554
129247,1317070,51442,1,54.976467,-2.095377,1.4559,316.2,1,0.03582764,-0.91796875,0.38879395,0.06982422,-179.33389,8.97794,-45.85664
129248,1317079,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03515625,-0.91802979,0.38873291,0.07006836,-179.41571,8.97344,-45.85389
129249,1317089,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03436279,-0.91802979,0.38867188,0.07037354,-179.51344,8.97046,-45.85511
129250,1317101,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03399658,-0.91809082,0.38861084,0.07055664,-179.56,8.97311,-45.84955
129251,1317110,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.0335083,-0.91809082,0.38861084,0.07073975,-179.62025,8.97067,-45.85429
129252,1317119,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03320312,-0.91809082,0.3885498,0.07086182,-179.65775,8.97013,-45.85078
129253,1317131,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03308105,-0.91809082,0.3885498,0.07086182,-179.67075,8.9647,-45.85181
129254,1317139,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03308105,-0.91809082,0.3885498,0.07086182,-179.67075,8.9647,-45.85181
129255,1317149,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03314209,-0.91809082,0.3885498,0.07080078,-179.6615,8.96099,-45.85109
129256,1317159,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03326416,-0.91809082,0.38848877,0.07080078,-179.64798,8.96662,-45.84356
129257,1317170,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03344727,-0.91815186,0.38848877,0.07067871,-179.62279,8.9614,-45.83886
129258,1317179,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03369141,-0.91815186,0.38842773,0.07061768,-179.59351,8.96602,-45.83009
129259,1317189,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03387451,-0.91815186,0.38842773,0.07055664,-179.57124,8.96774,-45.82834
129260,1317201,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03411865,-0.91815186,0.38842773,0.07049561,-179.5425,8.97217,-45.82607
129261,1317210,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03430176,-0.91815186,0.3883667,0.07043457,-179.51971,8.97407,-45.81781
129262,1317220,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03442383,-0.91815186,0.3883667,0.07043457,-179.50671,8.97949,-45.81676
129263,1317231,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03460693,-0.91815186,0.38842773,0.07037354,-179.48499,8.98102,-45.82151
129264,1317239,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03466797,-0.91815186,0.38842773,0.07037354,-179.47849,8.98373,-45.82099
129265,1317249,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03460693,-0.91809082,0.38848877,0.07043457,-179.48843,8.98777,-45.83095
129266,1317260,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.0345459,-0.91809082,0.38848877,0.07049561,-179.49768,8.99148,-45.83167
129267,1317270,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03442383,-0.91809082,0.38848877,0.07055664,-179.51344,8.99248,-45.83289
129268,1317280,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03430176,-0.91809082,0.3885498,0.07067871,-179.53247,8.99971,-45.84082
129269,1317290,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03417969,-0.91809082,0.3885498,0.07073975,-179.54822,9.00071,-45.84206
129270,1317300,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03399658,-0.91809082,0.3885498,0.07086182,-179.57321,9.00542,-45.84401
129271,1317309,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03393555,-0.91802979,0.38861084,0.07092285,-179.58319,9.00945,-45.85398
129272,1317320,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03387451,-0.91802979,0.38867188,0.07092285,-179.59021,9.00654,-45.861
129273,1317331,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03399658,-0.91802979,0.38873291,0.07086182,-179.57498,9.00536,-45.86627
129274,1317340,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03424072,-0.91796875,0.38873291,0.07080078,-179.54642,9.01031,-45.86673
129275,1317350,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.0345459,-0.91796875,0.38873291,0.07067871,-179.50839,9.01104,-45.86374
129276,1317361,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03497314,-0.91796875,0.38873291,0.07049561,-179.45464,9.01078,-45.8595
129277,1317370,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03546143,-0.91796875,0.38867188,0.0703125,-179.39384,9.0134,-45.84824
129278,1317380,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03594971,-0.91796875,0.38867188,0.07012939,-179.33357,9.01583,-45.84347
129279,1317390,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03649902,-0.91796875,0.38867188,0.06994629,-179.2668,9.02098,-45.83817
129280,1317400,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03692627,-0.91796875,0.38873291,0.06976318,-179.21356,9.02052,-45.84044
129281,1317410,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03729248,-0.91796875,0.38873291,0.06964111,-179.16905,9.02394,-45.8369
129282,1317420,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03753662,-0.91790771,0.38879395,0.06958008,-179.14101,9.02872,-45.84385
129283,1317431,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03765869,-0.91784668,0.38891602,0.06958008,-179.12923,9.03434,-45.85853
129284,1317440,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03753662,-0.91778564,0.38903809,0.06970215,-179.14896,9.04196,-45.87569
129285,1317450,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03729248,-0.91778564,0.38916016,0.06976318,-179.17879,9.03719,-45.891
129286,1317462,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03692627,-0.91772461,0.38928223,0.06994629,-179.22729,9.04035,-45.91047
129287,1317471,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03649902,-0.91766357,0.38934326,0.07012939,-179.28177,9.04095,-45.92398
129288,1317480,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03601074,-0.91766357,0.38946533,0.0703125,-179.34309,9.03812,-45.94176
129289,1317490,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03540039,-0.91760254,0.3895874,0.07055664,-179.42035,9.03677,-45.96353
129290,1317501,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03485107,-0.9175415,0.38964844,0.07073975,-179.48784,9.03189,-45.97808
129291,1317510,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03442383,-0.9175415,0.38977051,0.07086182,-179.5399,9.0253,-45.99514
129292,1317520,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03405762,-0.91748047,0.38989258,0.07098389,-179.58565,9.02194,-46.01442
129293,1317531,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03387451,-0.91741943,0.39001465,0.07104492,-179.60915,9.02031,-46.03194
129294,1317540,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03387451,-0.9173584,0.39019775,0.07098389,-179.60814,9.01383,-46.054
129295,1317550,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03411865,-0.9173584,0.39025879,0.07086182,-179.57715,9.01171,-46.05802
129296,1317562,51442,1,54.976467,-2.095377,1.1421,306.47,1,0.03460693,-0.91729736,0.39038086,0.07061768,-179.51538,9.00798,-46.06882
129297,1317571,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.03533936,-0.91729736,0.39038086,0.0703125,-179.4236,9.0086,-46.06159
129298,1317580,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.03625488,-0.91729736,0.39038086,0.06988525,-179.30682,9.00455,-46.05241
129299,1317590,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.03741455,-0.91729736,0.39031982,0.06939697,-179.16075,9.00511,-46.03445
129300,1317601,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.03881836,-0.91729736,0.39025879,0.06884766,-178.98595,9.0101,-46.01419
129301,1317610,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.0402832,-0.91729736,0.39019775,0.0682373,-178.80185,9.01132,-45.99321
129302,1317620,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.04241943,-0.9173584,0.39001465,0.06732178,-178.53128,9.00998,-45.94979
129303,1317631,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.04467773,-0.91741943,0.38983154,0.06640625,-178.24771,9.01385,-45.90526
129304,1317640,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.046875,-0.91741943,0.38964844,0.06542969,-177.968,9.00893,-45.86393
129305,1317650,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.04931641,-0.91748047,0.38946533,0.06445312,-177.66219,9.01406,-45.8176
129306,1317662,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.05151367,-0.91748047,0.38928223,0.06347656,-177.38248,9.00871,-45.77628
129307,1317671,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.05389404,-0.91748047,0.38903809,0.0625,-177.08266,9.01131,-45.72674
129308,1317681,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.05603027,-0.91748047,0.38891602,0.06158447,-176.81276,9.00924,-45.69259
129309,1317692,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.05804443,-0.91748047,0.38879395,0.06072998,-176.55861,9.00807,-45.65966
129310,1317701,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06011963,-0.91748047,0.38867188,0.05987549,-176.29797,9.00944,-45.62614
129311,1317711,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06182861,-0.91741943,0.38861084,0.05914307,-176.08244,9.00803,-45.60546
129312,1317721,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06341553,-0.9173584,0.3885498,0.05847168,-175.88264,9.00762,-45.58599
129313,1317730,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06481934,-0.9173584,0.3885498,0.05792236,-175.70844,9.01138,-45.57212
129314,1317740,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.065979,-0.91723633,0.3885498,0.05743408,-175.56294,9.01204,-45.56609
129315,1317751,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06695557,-0.91717529,0.38861084,0.05700684,-175.44035,9.01052,-45.56567
129316,1317761,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06756592,-0.91711426,0.38873291,0.0567627,-175.36557,9.01228,-45.57537
129317,1317770,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06799316,-0.91705322,0.38885498,0.05651855,-175.31035,9.00601,-45.58694
129318,1317781,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06829834,-0.91699219,0.38897705,0.05639648,-175.27356,9.00726,-45.59966
129319,1317792,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06848145,-0.91693115,0.38916016,0.05627441,-175.25043,9.00321,-45.62013
129320,1317801,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06866455,-0.91680908,0.38934326,0.05621338,-175.22995,9.00622,-45.64327
129321,1317811,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06866455,-0.91674805,0.38952637,0.05615234,-175.22905,9.00058,-45.66557
129322,1317821,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06866455,-0.91662598,0.38977051,0.05615234,-175.23145,9.00203,-45.69704
129323,1317831,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06860352,-0.91656494,0.38995361,0.05609131,-175.23706,8.9937,-45.71996
129324,1317841,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06860352,-0.91644287,0.39019775,0.05609131,-175.23944,8.99515,-45.75143
129325,1317851,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06860352,-0.91638184,0.39044189,0.05609131,-175.2419,8.99598,-45.78018
129326,1317861,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06872559,-0.91625977,0.390625,0.05603027,-175.22794,8.99633,-45.80396
129327,1317871,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06884766,-0.9161377,0.39086914,0.0559082,-175.21185,8.99031,-45.83429
129328,1317881,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06915283,-0.91607666,0.39105225,0.05578613,-175.1757,8.99171,-45.85351
129329,1317892,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06945801,-0.91601562,0.39117432,0.05566406,-175.13892,8.99306,-45.86623
129330,1317901,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.06982422,-0.91589355,0.39141846,0.05548096,-175.0941,8.99143,-45.89412
129331,1317911,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.0703125,-0.91577148,0.3916626,0.05517578,-175.03082,8.98236,-45.92088
129332,1317923,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07080078,-0.91564941,0.39190674,0.05493164,-174.97026,8.97975,-45.94757
129333,1317931,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07116699,-0.91552734,0.39208984,0.05474854,-174.9248,8.97812,-45.96896
129334,1317941,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.0715332,-0.91540527,0.39227295,0.05450439,-174.87663,8.97009,-45.99043
129335,1317951,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07177734,-0.91534424,0.39251709,0.05438232,-174.84761,8.96896,-46.01678
129336,1317962,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07196045,-0.91522217,0.39276123,0.05426025,-174.82501,8.96578,-46.04651
129337,1317971,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07208252,-0.9151001,0.39300537,0.05419922,-174.81168,8.96632,-46.07679
129338,1317981,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07208252,-0.91497803,0.39331055,0.05413818,-174.81195,8.96154,-46.11483
129339,1317992,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07202148,-0.91485596,0.39361572,0.05413818,-174.82146,8.96046,-46.15343
129340,1318001,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07189941,-0.91473389,0.3939209,0.05407715,-174.83472,8.95026,-46.19275
129341,1318011,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07165527,-0.91461182,0.39422607,0.05407715,-174.86371,8.94103,-46.23324
129342,1318023,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07147217,-0.91448975,0.39459229,0.05407715,-174.88683,8.93457,-46.27959
129343,1318032,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07122803,-0.91436768,0.3949585,0.05407715,-174.91643,8.92538,-46.32657
129344,1318041,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07116699,-0.91424561,0.39526367,0.05407715,-174.92592,8.92425,-46.36516
129345,1318051,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07110596,-0.91412354,0.39556885,0.05407715,-174.93542,8.92312,-46.40376
129346,1318062,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07110596,-0.91394043,0.39587402,0.05407715,-174.93835,8.92533,-46.44448
129347,1318071,51443,1,54.976475,-2.09539,1.1421,306.47,1,0.07116699,-0.91387939,0.39611816,0.05395508,-174.92879,8.91613,-46.47271
129348,1318081,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.0713501,-0.91375732,0.3963623,0.05389404,-174.90895,8.91942,-46.50236
129349,1318092,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07159424,-0.91357422,0.39672852,0.05371094,-174.87827,8.9134,-46.54728
129350,1318101,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07189941,-0.91339111,0.39709473,0.05352783,-174.84109,8.91013,-46.59156
129351,1318111,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07214355,-0.91326904,0.3973999,0.05340576,-174.81262,8.90987,-46.62714
129352,1318123,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07232666,-0.91314697,0.39764404,0.05334473,-174.79279,8.91321,-46.6568
129353,1318132,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.0723877,-0.91296387,0.39794922,0.05328369,-174.78645,8.9118,-46.69698
129354,1318142,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07232666,-0.9128418,0.39825439,0.05328369,-174.79593,8.91069,-46.73557
129355,1318153,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07208252,-0.91271973,0.39862061,0.0534668,-174.83383,8.92062,-46.78231
129356,1318162,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07159424,-0.91253662,0.39904785,0.05371094,-174.90099,8.92664,-46.84077
129357,1318171,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.07061768,-0.91241455,0.3994751,0.05413818,-175.02841,8.92916,-46.90129
129358,1318182,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.0692749,-0.91229248,0.39996338,0.05474854,-175.20369,8.93427,-46.97187
129359,1318192,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.0680542,-0.91210938,0.4005127,0.05535889,-175.36656,8.94534,-47.0505
129360,1318201,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.06652832,-0.91204834,0.40081787,0.05609131,-175.56505,8.95381,-47.10069
129361,1318211,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.06488037,-0.91186523,0.40124512,0.05682373,-175.77769,8.95782,-47.17067
129362,1318223,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.06311035,-0.9118042,0.40161133,0.05755615,-176.00269,8.95482,-47.2298
129363,1318231,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.06085205,-0.91168213,0.40209961,0.05859375,-176.29472,8.96188,-47.30951
129364,1318242,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.05859375,-0.91156006,0.40258789,0.05957031,-176.58392,8.96215,-47.38923
129365,1318253,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.05639648,-0.91143799,0.40301514,0.06048584,-176.86327,8.95848,-47.46185
129366,1318262,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.05432129,-0.91131592,0.40344238,0.06140137,-177.12967,8.96005,-47.5333
129367,1318271,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.0524292,-0.91119385,0.40380859,0.06219482,-177.37044,8.957,-47.59643
129368,1318282,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.05084229,-0.91107178,0.4041748,0.06292725,-177.57607,8.96134,-47.65663
129369,1318291,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.04949951,-0.91094971,0.40460205,0.0635376,-177.75075,8.96385,-47.72086
129370,1318302,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.04846191,-0.9107666,0.40496826,0.06402588,-177.88698,8.96814,-47.77849
129371,1318312,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.04760742,-0.91064453,0.40527344,0.06445312,-178.00034,8.97393,-47.82504
129372,1318322,51443,1,54.976475,-2.09539,1.4559,301.32,1,0.04705811,-0.91052246,0.40557861,0.06469727,-178.07286,8.9746,-47.86848
